"key","source","Translation"
"M02S08_INT_CrossCatWhileLeaving_Loca2","This case has nothing to do with you, Baker. Clear the passage or I'll shut you up for obstruction.","Ця справа не стосується тебе, Бейкер. Очисти прохід, або я закрию тобі рот за перешкоджання."
"M02S08_INT_CrossCatWhileLeaving_Loca3","Officer Bradley! You’ve finally grown a pair. Too bad you're too fat to see them down there.","Офіцере Бредлі! Ти нарешті подорослішав. Шкода, що ти занадто товстий, щоб бачити їх там унизу."
"M02S08_INT_CrossCatWhileLeaving_Loca11","You...","Ти..."
"M02S08_INT_CrossCatWhileLeaving_Loca7","Come on, keep the smile. You don't want to force me to widen it.","Давай, тримай усмішку. Ти ж не хочеш змусити мене її розширити."
"M02S08_INT_CrossCatWhileLeaving_Loca10","Looks like you've met your match, Baker. I'd like to see that more often.","Схоже, ти зустрів свого суперника, Бейкер. Я б хотів бачити це частіше."
"M02S08_INT_CrossCatWhileLeaving_Loca4","OK, I get it. Can we go to the mansion, now?","Добре, я зрозумів. Можемо йти до маєтку зараз?"
"M02S08_INT_CrossCatWhileLeaving_Loca5","Who the hell are you? What were you doing on my turf?","Хто ти, чорт забирай? Що ти робив на моїй території?"
"M02S08_INT_CrossCatWhileLeaving_Loca14","I've got my eye on you. We'll meet again.","Я стежу за тобою. Ми ще зустрінемося."
"M02S08_INT_CrossCatWhileLeaving_Loca8","Get this jackass out of here, before I stroke his other cheek.","Виведи цього ідіота звідси, перш ніж я вдарю його по іншій щоці."
"M02S08_INT_CrossCatWhileLeaving_Loca9","I thought I'd straightened you out, Mister. I'm disappointed.","Я думав, що я тебе виправив, містере. Я розчарований."
"M02S08_INT_CrossCatWhileLeaving_Loca12","But we'll meet again.","Але ми ще зустрінемося."
"M02S08_INT_DockersAfterSmugglers_Loca1","M02S08_INT_DockersAfterSmugglers_Loca1",""
"M02S08_INT_DockersAfterSmugglers_Loca2","Are you alright?","Ви в порядку?"
"M02S08_INT_DockersAfterSmugglers_Loca32","Don't worry about us, we've seen worse.","Не турбуйся про нас, ми бачили й гірше."
"M02S08_INT_DockersAfterSmugglers_Loca4","Not only do they show us no respect, now they're invading the docks. Our docks.","Не тільки вони не поважають нас, тепер вони ще й вторгаються в доки. Наші доки."
"M02S08_INT_DockersAfterSmugglers_Loca33","Leave it, only the Captain can do something about it.","Залиш це, тільки Капітан може щось з цим зробити."
"M02S08_INT_DockersAfterSmugglers_Loca34","And you, sir, would do well to take care.","А ви, сер, краще бережіться."
"M02S08_INT_DockersAfterSmugglers_Loca5","M02S08_INT_DockersAfterSmugglers_Loca5",""
"M02S08_INT_DockersAfterSmugglers_Loca6","What are bootleggers doing on this pebble?","Що роблять контрабандисти на цьому камені?"
"M02S08_INT_DockersAfterSmugglers_Loca14","I never imagined that Darkwater could be an important site for bootlegging.","Я ніколи не уявляв, що Дарквотер може бути важливою точкою для контрабанди."
"M02S08_INT_DockersAfterSmugglers_Loca17","Thats because nobody bothers them here.","Тому що тут ніхто їх не чіпає."
"M02S08_INT_DockersAfterSmugglers_Loca45","They distill their alcohol in a disused warehouse and ship it to the mainland.","Вони переганяють свій алкоголь на закинутому складі і відправляють його на материк."
"M02S08_INT_DockersAfterSmugglers_Loca18","And the police does nothing?","А поліція нічого не робить?"
"M02S08_INT_DockersAfterSmugglers_Loca19","That bunch of deadbeats?","Ця купка неробочих?"
"M02S08_INT_DockersAfterSmugglers_Loca46","No, they don't do a thing.","Ні, вони нічого не роблять."
"M02S08_INT_DockersAfterSmugglers_Loca20","M02S08_INT_DockersAfterSmugglers_Loca20",""
"M02S08_INT_DockersAfterSmugglers_Loca7","What can Fitzroy do about it?","Що може зробити Фіцрой з цим?"
"M02S08_INT_DockersAfterSmugglers_Loca15","When you say that only the Captain can resolve this dispute, you're referring to Fitzroy?","Коли ти кажеш, що тільки Капітан може вирішити цей спір, ти маєш на увазі Фіцроя?"
"M02S08_INT_DockersAfterSmugglers_Loca23","That’s right. Without him, they would already have taken control of the harbor.","Саме так. Без нього вони вже б захопили гавань."
"M02S08_INT_DockersAfterSmugglers_Loca36","They'll get what's coming to them; he'll show them, the Captain!","Вони отримають те, що їм належить; він їм покаже, Капітане!"
"M02S08_INT_DockersAfterSmugglers_Loca24","Even Cat would be forced to obey him.","Навіть Кіт доведеться його слухати."
"M02S08_INT_DockersAfterSmugglers_Loca25","But I thought Cat was shaking him down?","Я думав, це вона з нього данину трясе?"
"M02S08_INT_DockersAfterSmugglers_Loca37","What can he do against them?","А що він їм зробить?"
"M02S08_INT_DockersAfterSmugglers_Loca26","What do we know?","А що ми знаємо?"
"M02S08_INT_DockersAfterSmugglers_Loca38","He's our captain and he told us not to worry.","Він наш капітан. Сказав не перейматися."
"M02S08_INT_DockersAfterSmugglers_Loca21","M02S08_INT_DockersAfterSmugglers_Loca21",""
"M02S08_INT_DockersAfterSmugglers_Loca8","The harbor seems to be abandoned.","Порт виглядає покинутим."
"M02S08_INT_DockersAfterSmugglers_Loca16","What do you live on? Fishing?","За рахунок чого ви живете? Рибальством?"
"M02S08_INT_DockersAfterSmugglers_Loca27","Not anymore.","Вже ні."
"M02S08_INT_DockersAfterSmugglers_Loca40","Darkwater was specialized in whale hunting.","Дарквотер колись славився китобійним промислом."
"M02S08_INT_DockersAfterSmugglers_Loca41","But we haven't seen a whale in these waters for far too long.","Але ми вже давно не бачили тут жодного кита."
"M02S08_INT_DockersAfterSmugglers_Loca42","The last one docked on Darkwater was the one of the Miraculous Catch.","Останній, що прибув на Дарквотер — той самий «Дивовижний улов»."
"M02S08_INT_DockersAfterSmugglers_Loca43","That's the huge whale?","О, той здоровенний кит?"
"M02S08_INT_DockersAfterSmugglers_Loca44","The biggest whale ever seen!","Найбільший, якого тільки бачили!"
"M02S08_INT_DockersAfterSmugglers_Loca29","Saved our island.","Він врятував наш острів."
"M02S08_INT_DockersAfterSmugglers_Loca28","Alright.","Ясно."
"M02S08_INT_DockersAfterSmugglers_Loca22","M02S08_INT_DockersAfterSmugglers_Loca22",""
"M02S08_INT_DockersAfterSmugglers_Loca9","[Leave]","[Піти]"
"M02S08_INT_DockersAfterSmugglers_Loca13","Sorry, I've got business.","Вибач, у мене справи."
"M02S08_INT_Drunkards_Loca1","M02S08_INT_Drunkards_Loca1",""
"M02S08_INT_Drunkards_Loca331","M02S08_INT_Drunkards_Loca331",""
"M02S08_INT_Drunkards_Loca332","Oh no, not you again!","О, тільки не ти знову!"
"M02S08_INT_Drunkards_Loca334","You only bring us trouble.","З тобою одні неприємності."
"M02S08_INT_Drunkards_Loca335","Look what they did to me! It's your fault!","Подивися, що вони зі мною зробили! Це через тебе!"
"M02S08_INT_Drunkards_Loca297","M02S08_INT_Drunkards_Loca297",""
"M02S08_INT_Drunkards_Loca298","So, have you got what we asked you for?","Ну що, приніс те, що ми просили?"
"M02S08_INT_Drunkards_Loca299","M02S08_INT_Drunkards_Loca299",""
"M02S08_INT_Drunkards_Loca300","I've got your liquor.","Я приніс ваш алкоголь."
"M02S08_INT_Drunkards_Loca302","You'll like it: this bottle comes from their personal stock.","Це тобі сподобається: ця пляшка з їхнього особистого запасу."
"M02S08_INT_Drunkards_Loca303","Well done!","Приголомшливо!"
"M02S08_INT_Drunkards_Loca306","Here.","Ось."
"M02S08_INT_Drunkards_Loca308","Now sit back and enjoy our performance.","Тепер розслабся і насолоджуйся нашим виступом."
"M02S08_INT_Drunkards_Loca301","I don't have any on me.","У мене нічого немає при собі."
"M02S08_INT_Drunkards_Loca314","Liquor?","Алкоголю?"
"M02S08_INT_Drunkards_Loca315","Exactly.","Саме так."
"M02S08_INT_Drunkards_Loca316","I'll try to find some for you.","Я спробую знайти для вас трохи алкоголю."
"M02S08_INT_Drunkards_Loca310","I haven't found it yet.","Я ще не знайшов його."
"M02S08_INT_Drunkards_Loca317","I didn't find your liquor.","Я не знайшов ваш алкоголь."
"M02S08_INT_Drunkards_Loca318","Because you haven't really looked.","Бо ти насправді не шукав."
"M02S08_INT_Drunkards_Loca319","There's no shortage of whiskey on Darkwater!","На Дарквотері не бракує віскі!"
"M02S08_INT_Drunkards_Loca311","[Leave]","[Піти]"
"M02S08_INT_Drunkards_Loca312","I'll be back.","Я повернуся."
"M02S08_INT_Drunkards_Loca313","Take your time. We’re going nowhere.","Не поспішай. Ми нікуди не йдемо."
"M02S08_INT_Drunkards_Loca320","Exactly, I've got a bottle on me.","Саме так, у мене є пляшка при собі."
"M02S08_INT_Drunkards_Loca321","Look what I got.","Ось що я приніс."
"M02S08_INT_Drunkards_Loca322","You're a good guy, you.","Ти хороший хлопець."
"M02S08_INT_Drunkards_Loca9","M02S08_INT_Drunkards_Loca9",""
"M02S08_INT_Drunkards_Loca16","Well well, look who's back.","Ну-ну, дивись, хто повернувся."
"M02S08_INT_Drunkards_Loca19","Did you miss us?","Ти сумував за нами?"
"M02S08_INT_Drunkards_Loca222","*hahaha*","*ха-ха-ха*"
"M02S08_INT_Drunkards_Loca159","M02S08_INT_Drunkards_Loca159",""
"M02S08_INT_Drunkards_Loca20","M02S08_INT_Drunkards_Loca20",""
"M02S08_INT_Drunkards_Loca251","You live here?","Ти тут живеш?"
"M02S08_INT_Drunkards_Loca189","Why did you do that?","Чому ти це зробив?"
"M02S08_INT_Drunkards_Loca252","We saw what you did to Saint Brendan!","Ми бачили, що ти зробив зі святим Бренданом!"
"M02S08_INT_Drunkards_Loca253","We'll teach you to come onto our island and ridicule our protectors!","Ми навчимо тебе не приходити на наш острів і не знущатися з наших захисників!"
"M02S08_INT_Drunkards_Loca190","M02S08_INT_Drunkards_Loca190",""
"M02S08_INT_Drunkards_Loca191","I've just arrived, you fools!","Я тільки що прибув, ви ідіоти!"
"M02S08_INT_Drunkards_Loca255","How can I be the one who defaced your saint?","Як я можу бути тим, хто зіпсував вашого святого?"
"M02S08_INT_Drunkards_Loca254","I've just come ashore, you idiots.","Я тільки що висадився на берег, ви йолопи."
"M02S08_INT_Drunkards_Loca257","That's true. We’re as drunk as lords.","Це правда. Ми п'яні як лорди."
"M02S08_INT_Drunkards_Loca256","You bet. You could have gone by without us seeing you.","Точно. Ти міг би пройти повз, і ми б тебе не помітили."
"M02S08_INT_Drunkards_Loca258","Do not rile me. You can hardly stand up.","Не дратуй мене. Ти ледве стоїш на ногах."
"M02S08_INT_Drunkards_Loca204","He's right. We’re no match.","Його правда. Ми йому не рівня."
"M02S08_INT_Drunkards_Loca292","For the moment.","На цей момент."
"M02S08_INT_Drunkards_Loca205","M02S08_INT_Drunkards_Loca205",""
"M02S08_INT_Drunkards_Loca192","I'd never have done such a thing.","Я б ніколи не зробив би такої фігні."
"M02S08_INT_Drunkards_Loca208","I respect your beliefs.","Я поважаю ваші переконання."
